compound	response	smiles
DTXSID9020114	0	CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl
DTXSID9020164	1	OCC(CO)(CBr)CBr
DTXSID9020168	0	ClCCOCCCl
DTXSID9020249	1	CNC(=O)Oc1cccc2c1OC(C)(C)C2
DTXSID9020295	0	Nc1ccc(Cl)cc1
DTXSID9020372	1	Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
DTXSID9020409	0	c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12
DTXSID9020582	0	CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
DTXSID9020663	1	OCC(O)CO
DTXSID9020617	0	C=CCc1ccc(O)c(OC)c1
DTXSID9020792	0	O=c1ccc(=O)[nH][nH]1
DTXSID9021348	0	NC(N)=S
DTXSID9021427	0	CCOC(N)=O
DTXSID9021554	0	CCCCCCCCCC(=O)O
DTXSID9021922	0	CCNCCO
DTXSID9022364	1	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
DTXSID9021976	1	OCCOc1ccccc1
DTXSID9021928	0	CCOCCOC(C)=O
DTXSID9023881	0	Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1
DTXSID9023833	1	*O[Si](*)(C)C
DTXSID9024304	0	CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O
DTXSID9024194	0	Cc1cc(Cl)ccc1OC(C)C(=O)O
DTXSID9024063	0	Cc1cccc(C)c1O
DTXSID9024065	0	O=[N+]([O-])c1cccc([N+](=O)[O-])c1
DTXSID9024489	0	Cc1ccc(N)cc1O
DTXSID9024691	1	CCCCOCC1CO1
DTXSID9024930	0	Cc1ccc(N)c(N)c1
DTXSID9024986	0	O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
DTXSID9025293	0	CCCCC(CC)C(=O)O
DTXSID9025453	0	CC(=O)OCCC(C)C
DTXSID9026132	0	Cn1cnc2c1c(=O)[nH]c(=O)n2C
DTXSID9026922	1	OCCOCCOCCOCCO
DTXSID9027312	0	CC(O)COc1ccccc1
DTXSID9027360	0	NC(=O)[O-].[NH4+]
DTXSID9026974	0	CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1
DTXSID9027528	0	CSCCC=O
DTXSID9029221	0	O=C(O)c1nc(Cl)ccc1Cl
DTXSID9029223	0	Cc1ccc(C(C)c2ccc(C)c(C)c2)cc1C
DTXSID9033058	0	Nn1cnnc1
DTXSID9034282	0	O=C(O)COc1ccc(Cl)cc1
DTXSID9034361	0	CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc21
DTXSID9034816	0	CNC(=O)/C=C(\C)OP(=O)(OC)OC
DTXSID9034818	0	COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21
DTXSID9036515	0	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID9037749	0	O=C(Nc1ccccc1)c1cc(Cl)ccc1O
DTXSID9040342	0	CCC1COC(=O)O1
DTXSID9041368	0	CCC1(C)NC(=O)NC1=O
DTXSID9041861	0	CCOP(O)OCC
DTXSID9042209	0	CCCCCCCCN(C)CCCCCCCC
DTXSID9042415	0	Cc1ccc(S(=O)(=O)[O-])cc1.[Na+]
DTXSID9044536	0	CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C
DTXSID9044538	0	CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
DTXSID9047257	0	c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
DTXSID9047338	0	OC12N=C(c3ccccc3)SC1Cc1cc(Cl)ccc12
DTXSID9047540	1	Oc1ccc2c(c1)-c1ccccc1C2
DTXSID9047592	0	Oc1cc2ccccc2c2ccccc12
DTXSID9047598	0	C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O
DTXSID9048190	0	COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC=C1C=C(C(C)C)CC[C@@H]12
DTXSID9048198	0	CCCC1CCC(=O)CC1
